date;code;n_events;tone_sum;tone_cnt;n_14;n_17;n_18;n_19;n_20
2024-12-05;TW;1036;-654.9639585222931;1036;10.0;20.0;5.0;9.0;0.0
2024-12-05;UP;4266;-14175.255366883142;4266;25.0;163.0;81.0;371.0;0.0
2024-12-05;US;49453;-94429.62569987604;49453;249.0;2851.0;732.0;2991.0;7.0
2024-12-06;GM;1749;-3103.1524013546405;1749;13.0;84.0;24.0;64.0;1.0
2024-12-06;IS;5499;-24565.622879659037;5499;97.0;254.0;235.0;658.0;36.0
2024-12-06;NI;4143;-3004.315710455211;4143;16.0;199.0;31.0;135.0;0.0
2024-12-06;PK;2626;-5639.723825916626;2626;42.0;167.0;20.0;191.0;0.0
2024-12-06;RS;5573;-16424.763588010155;5573;32.0;175.0;85.0;530.0;2.0
2024-12-06;TW;908;-361.7155901903658;908;6.0;18.0;4.0;25.0;1.0
2024-12-06;UP;3475;-9567.72812092084;3475;17.0;98.0;81.0;322.0;1.0
2024-12-06;US;46590;-93991.81830775252;46590;283.0;3049.0;779.0;2769.0;5.0
2024-12-07;GM;1208;-1385.6695754271457;1208;16.0;29.0;4.0;32.0;0.0
2024-12-07;IS;3714;-17839.558429794582;3714;44.0;164.0;117.0;580.0;7.0
2024-12-07;NI;2666;-1737.4931159938385;2666;15.0;133.0;27.0;87.0;0.0
2024-12-07;PK;2408;-6892.381643302739;2408;52.0;159.0;35.0;175.0;0.0
2024-12-07;RS;4914;-17649.940672471683;4914;17.0;97.0;43.0;410.0;0.0
2024-12-07;TW;476;-69.10634536660334;476;6.0;23.0;9.0;9.0;0.0
2024-12-07;UP;2748;-3161.672763838433;2748;7.0;29.0;25.0;175.0;0.0
2024-12-07;US;29735;-54802.198815876174;29735;162.0;1665.0;540.0;1868.0;1.0
2024-12-08;GM;1139;-2023.2447953626513;1139;13.0;22.0;12.0;31.0;2.0
2024-12-08;IS;4967;-19868.7856340835;4967;40.0;162.0;115.0;826.0;11.0
2024-12-08;NI;2678;-1170.3233103841833;2678;21.0;149.0;31.0;71.0;0.0
2024-12-08;PK;1804;-5825.762182298602;1804;48.0;107.0;13.0;88.0;2.0
2024-12-08;RS;6124;-25280.29445134391;6124;45.0;124.0;59.0;375.0;0.0
2024-12-08;TW;553;-431.7308475576019;553;9.0;12.0;8.0;3.0;0.0
2024-12-08;UP;2698;-4979.043042275388;2698;10.0;27.0;34.0;127.0;0.0
2024-12-08;US;20817;-38884.33882442376;20817;99.0;1087.0;313.0;1415.0;5.0
2024-12-09;GM;2646;-5100.266397701749;2646;39.0;70.0;27.0;101.0;1.0
2024-12-09;IS;7201;-30827.642531748676;7201;89.0;288.0;209.0;1194.0;29.0
2024-12-09;NI;3819;-3488.0813343460923;3819;41.0;219.0;62.0;111.0;0.0
2024-12-09;PK;1992;-4163.686521899483;1992;28.0;101.0;28.0;113.0;0.0
2024-12-09;RS;7515;-27663.526889576973;7515;43.0;157.0;88.0;552.0;1.0
2024-12-09;TW;868;71.580281165655;868;2.0;14.0;5.0;34.0;0.0
2024-12-09;UP;3743;-9003.81105190931;3743;8.0;61.0;37.0;278.0;2.0
2024-12-09;US;38309;-75843.38545281188;38309;216.0;2356.0;580.0;2536.0;3.0
2024-12-10;GM;2453;-4925.081780353066;2453;23.0;131.0;11.0;73.0;0.0
2024-12-10;IS;8746;-38328.35633164423;8746;105.0;361.0;170.0;1159.0;20.0
2024-12-10;NI;4550;-7502.45890154336;4550;31.0;278.0;102.0;192.0;0.0
2024-12-10;PK;2261;-5753.365975148153;2261;25.0;136.0;23.0;156.0;0.0
2024-12-10;RS;5767;-19036.29557269607;5767;38.0;188.0;83.0;467.0;1.0
2024-12-10;TW;916;-463.990901120536;916;3.0;19.0;3.0;19.0;0.0
2024-12-10;UP;2896;-7075.160587524977;2896;13.0;66.0;38.0;261.0;1.0
2024-12-10;US;50050;-112741.13026686014;50050;258.0;3385.0;806.0;3501.0;6.0
2024-12-11;GM;2347;-2246.621475452604;2347;7.0;84.0;19.0;81.0;0.0
2024-12-11;IS;8307;-34521.978167531684;8307;88.0;324.0;167.0;1095.0;23.0
2024-12-11;NI;4029;-2897.1716091261083;4029;14.0;235.0;64.0;149.0;0.0
2024-12-11;PK;2376;-6162.888381322202;2376;22.0;109.0;40.0;191.0;0.0
2024-12-11;RS;5734;-17464.646051503274;5734;24.0;180.0;91.0;589.0;2.0
2024-12-11;TW;794;-775.6586118540321;794;0.0;17.0;3.0;26.0;0.0
2024-12-11;UP;3108;-7999.821411230199;3108;3.0;66.0;63.0;371.0;0.0
2024-12-11;US;49948;-108035.68374830176;49948;264.0;3483.0;775.0;3121.0;6.0
2024-12-12;GM;2347;-2237.049965732811;2347;18.0;75.0;14.0;40.0;0.0
2024-12-12;IS;8539;-34146.56839120369;8539;41.0;352.0;197.0;1102.0;16.0
2024-12-12;NI;4287;-2972.500141045083;4287;17.0;293.0;38.0;70.0;0.0
2024-12-12;PK;2277;-5088.387794928098;2277;27.0;152.0;24.0;135.0;2.0
2024-12-12;RS;5127;-14738.072950810756;5127;35.0;203.0;128.0;522.0;0.0
2024-12-12;TW;786;-10.75019241046614;786;2.0;7.0;1.0;26.0;0.0
2024-12-12;UP;3803;-9143.169096815642;3803;16.0;85.0;99.0;357.0;0.0
2024-12-12;US;50536;-99446.00505110325;50536;157.0;3435.0;726.0;2945.0;8.0
2024-12-13;GM;1840;-1851.9945694293656;1840;17.0;60.0;13.0;68.0;0.0
2024-12-13;IS;6792;-26951.302529394703;6792;86.0;246.0;213.0;898.0;47.0
2024-12-13;NI;4151;-4725.994241142115;4151;26.0;340.0;28.0;104.0;0.0
2024-12-13;PK;2346;-4504.772810469154;2346;37.0;96.0;46.0;195.0;0.0
2024-12-13;RS;4876;-15702.24710906674;4876;21.0;161.0;104.0;601.0;0.0
2024-12-13;TW;583;-757.6644823524648;583;0.0;23.0;2.0;14.0;0.0
2024-12-13;UP;3557;-10877.61360248616;3557;13.0;87.0;89.0;514.0;0.0
2024-12-13;US;47138;-101544.92843422752;47138;221.0;3369.0;781.0;2943.0;4.0
2024-12-14;GM;934;-928.9092250436754;934;3.0;40.0;10.0;35.0;0.0
2024-12-14;IS;3976;-17302.651867857352;3976;29.0;144.0;127.0;626.0;17.0
2024-12-14;NI;2790;-669.219531121788;2790;6.0;134.0;15.0;85.0;0.0
2024-12-14;PK;2051;-4531.223726767807;2051;48.0;113.0;38.0;130.0;0.0
2024-12-14;RS;2994;-9785.791049064372;2994;17.0;73.0;84.0;391.0;1.0
2024-12-14;TW;413;-357.38186042712505;413;1.0;25.0;2.0;19.0;0.0
2024-12-14;UP;1901;-5484.0751304100595;1901;6.0;46.0;75.0;306.0;0.0
2024-12-14;US;28987;-63670.352746201665;28987;105.0;1894.0;587.0;2029.0;1.0
2024-12-15;GM;1140;-1659.9095378199038;1140;4.0;56.0;15.0;36.0;1.0
2024-12-15;IS;5375;-23252.898650390103;5375;28.0;169.0;185.0;925.0;19.0
2024-12-15;NI;2918;-1085.8286928801865;2918;28.0;144.0;45.0;83.0;0.0
2024-12-15;PK;2023;-6573.089647913214;2023;16.0;111.0;19.0;140.0;0.0
2024-12-15;RS;2507;-8107.566318721191;2507;12.0;83.0;79.0;301.0;0.0
2024-12-15;TW;383;-142.80373244124326;383;5.0;1.0;6.0;5.0;0.0
2024-12-15;UP;1488;-4023.204081958403;1488;5.0;28.0;62.0;209.0;0.0
2024-12-15;US;19919;-40662.34903754154;19919;65.0;1173.0;422.0;1387.0;0.0
2024-12-16;GM;1890;-2518.358181472959;1890;21.0;46.0;8.0;107.0;1.0
2024-12-16;IS;7761;-32647.974991386254;7761;81.0;255.0;190.0;1027.0;29.0
2024-12-16;NI;3544;-3716.781870435533;3544;26.0;191.0;50.0;97.0;0.0
2024-12-16;PK;2670;-6910.12534828372;2670;56.0;129.0;42.0;191.0;1.0
2024-12-16;RS;4385;-14609.310805027651;4385;6.0;161.0;106.0;466.0;0.0
2024-12-16;TW;518;-879.7592972971397;518;6.0;9.0;2.0;23.0;0.0
2024-12-16;UP;2696;-8468.379686456146;2696;6.0;96.0;70.0;299.0;1.0
2024-12-16;US;36227;-74175.19594616177;36227;153.0;2150.0;652.0;2723.0;8.0
2024-12-17;GM;2159;-3790.414088710879;2159;22.0;64.0;3.0;58.0;0.0
2024-12-17;IS;7668;-29873.380743220925;7668;101.0;276.0;146.0;862.0;31.0
2024-12-17;NI;3515;-586.5976397775462;3515;26.0;197.0;33.0;154.0;0.0
2024-12-17;PK;2422;-6345.872958832177;2422;45.0;117.0;33.0;145.0;1.0
2024-12-17;RS;6451;-26303.652721252456;6451;27.0;331.0;188.0;715.0;5.0
2024-12-17;TW;610;-312.83213156289617;610;1.0;21.0;0.0;16.0;0.0
2024-12-17;UP;4450;-18595.821368873596;4450;11.0;225.0;168.0;609.0;1.0
2024-12-17;US;47850;-113211.3409134038;47850;210.0;3389.0;811.0;3538.0;22.0
2024-12-18;GM;1801;-1837.7080914504504;1801;10.0;54.0;2.0;59.0;0.0
2024-12-18;IS;6624;-25860.06216047263;6624;80.0;260.0;129.0;808.0;36.0
2024-12-18;NI;3416;-2737.0980238300363;3416;24.0;240.0;42.0;161.0;6.0
2024-12-18;PK;2458;-3971.268735890761;2458;22.0;103.0;30.0;116.0;0.0
2024-12-18;RS;5296;-20308.811364127443;5296;20.0;290.0;218.0;568.0;0.0
2024-12-18;TW;572;-327.01437161650995;572;4.0;13.0;5.0;7.0;0.0
2024-12-18;UP;4285;-13619.767575567746;4285;10.0;219.0;174.0;443.0;0.0
2024-12-18;US;45899;-99317.54930483096;45899;185.0;3068.0;843.0;3027.0;9.0
2024-12-19;GM;1809;-2295.505229346731;1809;9.0;94.0;16.0;76.0;4.0
2024-12-19;IS;6744;-31056.82217705579;6744;65.0;323.0;191.0;1131.0;43.0
2024-12-19;NI;3197;-6064.672194469418;3197;10.0;254.0;47.0;155.0;0.0
2024-12-19;PK;2304;-4172.863441855813;2304;30.0;148.0;21.0;131.0;0.0
2024-12-19;RS;5122;-16628.824494024597;5122;15.0;250.0;124.0;544.0;7.0
2024-12-19;TW;465;-232.77875230341263;465;2.0;17.0;5.0;11.0;0.0
2024-12-19;UP;4252;-8251.451751428676;4252;6.0;142.0;91.0;372.0;1.0
2024-12-19;US;47932;-117265.7440612432;47932;248.0;3388.0;764.0;3415.0;6.0
2024-12-20;GM;2597;-6053.039133641935;2597;25.0;176.0;34.0;162.0;0.0
2024-12-20;IS;6879;-30823.21592911208;6879;99.0;331.0;237.0;944.0;44.0
2024-12-20;NI;3712;-7975.532807777151;3712;11.0;289.0;84.0;149.0;0.0
2024-12-20;PK;2278;-4723.128754916296;2278;18.0;97.0;22.0;171.0;0.0
2024-12-20;RS;4524;-15947.378385613389;4524;24.0;194.0;105.0;659.0;0.0
2024-12-20;TW;483;-578.6503329770386;483;11.0;18.0;5.0;29.0;0.0
2024-12-20;UP;3686;-10817.807710458645;3686;21.0;101.0;102.0;594.0;0.0
2024-12-20;US;45924;-106701.20708823274;45924;273.0;3211.0;860.0;2957.0;6.0
2024-12-21;GM;3746;-21424.572403246995;3746;19.0;288.0;83.0;300.0;3.0
2024-12-21;IS;3912;-19453.285503147184;3912;80.0;176.0;125.0;714.0;25.0
2024-12-21;NI;2655;-4785.973904586778;2655;11.0;145.0;27.0;144.0;0.0
2024-12-21;PK;2242;-8256.712830072604;2242;19.0;216.0;50.0;234.0;1.0
2024-12-21;RS;2714;-10632.217090656146;2714;11.0;117.0;72.0;483.0;0.0
2024-12-21;TW;381;-162.11002654016465;381;5.0;14.0;3.0;10.0;0.0
2024-12-21;UP;1965;-6943.111126188663;1965;12.0;49.0;43.0;370.0;0.0
2024-12-21;US;27325;-58011.822142449135;27325;134.0;2035.0;556.0;1810.0;2.0
2024-12-22;GM;2360;-12840.336680633622;2360;19.0;131.0;26.0;170.0;0.0
2024-12-22;IS;4719;-22237.047906924938;4719;70.0;177.0;188.0;869.0;25.0
2024-12-22;NI;2607;-5488.8824624101835;2607;22.0;124.0;37.0;128.0;0.0
2024-12-22;PK;1858;-6107.575010492284;1858;23.0;149.0;39.0;127.0;1.0
2024-12-22;RS;2231;-8322.72360220217;2231;18.0;94.0;68.0;290.0;0.0
2024-12-22;TW;434;-172.65489031642886;434;7.0;5.0;12.0;2.0;0.0
2024-12-22;UP;1607;-5828.895627561404;1607;2.0;39.0;51.0;249.0;1.0
2024-12-22;US;18352;-33873.34239444075;18352;63.0;998.0;351.0;1309.0;8.0
2024-12-23;GM;2177;-6881.275498931833;2177;22.0;74.0;26.0;149.0;0.0
2024-12-23;IS;6048;-27223.81802631543;6048;72.0;208.0;222.0;963.0;31.0
2024-12-23;NI;2945;-5335.259876647815;2945;19.0;146.0;44.0;97.0;0.0
2024-12-23;PK;2303;-6396.2230669512255;2303;22.0;138.0;23.0;165.0;0.0
2024-12-23;RS;4519;-14278.65085054712;4519;20.0;120.0;107.0;436.0;1.0
2024-12-23;TW;659;-623.1049519823368;659;7.0;19.0;2.0;10.0;0.0
2024-12-23;UP;2604;-8998.513185481337;2604;5.0;58.0;82.0;388.0;0.0
2024-12-23;US;32179;-64149.85892974532;32179;134.0;2026.0;550.0;2235.0;5.0
2024-12-24;GM;1341;-2798.5727299742616;1341;12.0;49.0;13.0;81.0;0.0
2024-12-24;IS;5922;-26842.862284989045;5922;71.0;254.0;275.0;1172.0;26.0
2024-12-24;NI;2736;-2989.921369156251;2736;20.0;134.0;34.0;85.0;0.0
2024-12-24;PK;2607;-7285.990711549408;2607;22.0;159.0;50.0;140.0;1.0
2024-12-24;RS;4038;-12758.34166004226;4038;28.0;205.0;79.0;412.0;0.0
2024-12-24;TW;350;-544.1748684857093;350;0.0;11.0;7.0;6.0;0.0
2024-12-24;UP;2269;-6839.455602705957;2269;10.0;72.0;64.0;290.0;0.0
2024-12-24;US;31563;-67792.74754732936;31563;111.0;1990.0;485.0;2226.0;6.0
2024-12-25;GM;936;-1167.5906746132275;936;21.0;28.0;5.0;72.0;0.0
2024-12-25;IS;4485;-20248.250922631774;4485;44.0;156.0;186.0;850.0;14.0
2024-12-25;NI;2323;-878.8193855714227;2323;9.0;105.0;54.0;124.0;0.0
2024-12-25;PK;2917;-7344.92430334911;2917;35.0;61.0;46.0;325.0;0.0
2024-12-25;RS;3405;-14298.089274459297;3405;6.0;96.0;76.0;565.0;0.0
2024-12-25;TW;316;-490.3333785184321;316;1.0;13.0;2.0;20.0;0.0
2024-12-25;UP;2463;-10535.95342140159;2463;11.0;39.0;83.0;611.0;0.0
2024-12-25;US;17588;-28330.117463664723;17588;80.0;897.0;266.0;1217.0;3.0
2024-12-26;GM;938;-1704.0863149516383;938;14.0;28.0;15.0;54.0;0.0
2024-12-26;IS;5621;-26183.314022791434;5621;48.0;209.0;178.0;1103.0;17.0
2024-12-26;NI;3023;-6315.332309278825;3023;18.0;202.0;46.0;224.0;0.0
2024-12-26;PK;3336;-13481.74083326293;3336;53.0;343.0;43.0;342.0;0.0
2024-12-26;RS;4738;-18144.987952819403;4738;14.0;142.0;129.0;747.0;2.0
2024-12-26;TW;624;-1367.3747296124866;624;1.0;66.0;2.0;27.0;0.0
2024-12-26;UP;2786;-10075.788297007946;2786;6.0;56.0;117.0;578.0;0.0
2024-12-26;US;23498;-44786.10924834362;23498;88.0;1403.0;432.0;1774.0;0.0
2024-12-27;GM;1218;-2408.001439874759;1218;24.0;45.0;17.0;58.0;0.0
2024-12-27;IS;5664;-28221.32313117323;5664;67.0;224.0;219.0;1138.0;24.0
2024-12-27;NI;3494;-6594.133041092388;3494;8.0;172.0;43.0;211.0;3.0
2024-12-27;PK;2811;-8993.117525548532;2811;29.0;192.0;59.0;284.0;0.0
2024-12-27;RS;5542;-21596.65470671733;5542;21.0;199.0;109.0;740.0;3.0
2024-12-27;TW;428;-653.0932892002774;428;0.0;21.0;3.0;18.0;0.0
2024-12-27;UP;3079;-10358.206207846344;3079;12.0;87.0;117.0;518.0;2.0
2024-12-27;US;28058;-62869.66071377297;28058;119.0;1791.0;587.0;2004.0;11.0
2024-12-28;GM;986;-1281.213319244935;986;20.0;26.0;8.0;54.0;0.0
2024-12-28;IS;3821;-17705.411628402522;3821;37.0;233.0;139.0;712.0;22.0
2024-12-28;NI;2658;-4969.950741978573;2658;6.0;94.0;33.0;120.0;0.0
2024-12-28;PK;2136;-7342.909560121683;2136;53.0;100.0;20.0;262.0;0.0
2024-12-28;RS;4215;-18156.79638834332;4215;14.0;163.0;92.0;606.0;3.0
2024-12-28;TW;261;-509.4841880915597;261;0.0;7.0;4.0;14.0;0.0
2024-12-28;UP;2534;-9766.301915027598;2534;10.0;71.0;94.0;412.0;3.0
2024-12-28;US;20702;-44127.629955261786;20702;77.0;1331.0;469.0;1440.0;1.0
2024-12-29;GM;1153;-2002.0400104965645;1153;18.0;28.0;10.0;43.0;0.0
2024-12-29;IS;4212;-20896.151218627176;4212;24.0;232.0;183.0;737.0;21.0
2024-12-29;NI;2972;-3468.8547069701885;2972;11.0;155.0;31.0;158.0;0.0
2024-12-29;PK;1708;-5830.664282647462;1708;37.0;72.0;58.0;192.0;2.0
2024-12-29;RS;3309;-14705.565608662437;3309;6.0;133.0;47.0;486.0;1.0
2024-12-29;TW;385;-744.1226370625318;385;6.0;13.0;5.0;17.0;0.0
2024-12-29;UP;2025;-6915.606491924319;2025;12.0;51.0;41.0;316.0;0.0
2024-12-29;US;17148;-27416.97136653488;17148;64.0;863.0;245.0;1216.0;1.0
2024-12-30;GM;1354;-2093.5343942264235;1354;22.0;41.0;20.0;54.0;0.0
2024-12-30;IS;6011;-23027.3643678606;6011;75.0;232.0;225.0;858.0;36.0
2024-12-30;NI;3543;-2758.8905200297177;3543;19.0;156.0;55.0;123.0;3.0
2024-12-30;PK;2117;-7344.912118872099;2117;65.0;98.0;46.0;240.0;0.0
2024-12-30;RS;4305;-14338.034072037575;4305;17.0;168.0;99.0;426.0;0.0
2024-12-30;TW;445;-191.1990401578151;445;3.0;10.0;7.0;12.0;0.0
2024-12-30;UP;2922;-6736.9243745541635;2922;20.0;60.0;64.0;258.0;0.0
2024-12-30;US;31481;-38590.04146703362;31481;180.0;1500.0;541.0;1814.0;1.0
2024-12-31;GM;1525;-2902.5390846944933;1525;18.0;36.0;9.0;86.0;0.0
2024-12-31;IS;5740;-24223.6420528504;5740;82.0;219.0;215.0;937.0;29.0
2024-12-31;NI;3653;-5215.550453968231;3653;8.0;194.0;55.0;178.0;0.0
2024-12-31;PK;2253;-6259.676713191819;2253;60.0;154.0;30.0;218.0;0.0
2024-12-31;RS;3670;-10720.833950641429;3670;15.0;157.0;77.0;433.0;0.0
2024-12-31;TW;477;-456.8921645078534;477;0.0;24.0;9.0;18.0;0.0
2024-12-31;UP;2468;-6383.329256318021;2468;10.0;66.0;59.0;354.0;0.0
2024-12-31;US;34339;-70840.67431503799;34339;152.0;2209.0;743.0;2364.0;9.0
2025-01-01;GM;1139;-2713.7093506797746;1139;7.0;42.0;42.0;60.0;1.0
2025-01-01;IS;3560;-17268.65170300706;3560;46.0;152.0;148.0;707.0;38.0
2025-01-01;NI;3111;1231.6530531466365;3111;4.0;143.0;52.0;60.0;0.0
2025-01-01;PK;2368;-8127.540737544908;2368;85.0;163.0;61.0;252.0;1.0
2025-01-01;RS;2691;-7681.802103294138;2691;22.0;89.0;35.0;357.0;0.0
2025-01-01;TW;429;-233.42292240613568;429;2.0;7.0;0.0;16.0;0.0
2025-01-01;UP;1795;-4858.488287339282;1795;16.0;53.0;41.0;321.0;0.0
2025-01-01;US;23519;-51815.98975178726;23519;91.0;1361.0;558.0;1950.0;2.0
2025-01-02;GM;1351;-3492.4236706912475;1351;16.0;53.0;25.0;87.0;0.0
2025-01-02;IS;4817;-24370.333040384117;4817;58.0;240.0;210.0;966.0;20.0
2025-01-02;NI;3270;592.6984435465216;3270;17.0;153.0;44.0;100.0;0.0
2025-01-02;PK;2151;-7102.7855144577425;2151;26.0;177.0;35.0;138.0;0.0
2025-01-02;RS;2500;-8587.054967957733;2500;11.0;80.0;82.0;348.0;4.0
2025-01-02;TW;548;-615.8701913706973;548;4.0;34.0;0.0;26.0;1.0
2025-01-02;UP;2122;-6014.776103442631;2122;18.0;49.0;62.0;321.0;3.0
2025-01-02;US;30730;-66109.25136451605;30730;168.0;1485.0;612.0;2649.0;10.0
2025-01-03;GM;1933;-4817.1347335232;1933;11.0;80.0;41.0;90.0;0.0
2025-01-03;IS;5497;-26555.942759885853;5497;82.0;294.0;170.0;998.0;28.0
2025-01-03;NI;3006;-333.88705624491956;3006;17.0;95.0;60.0;103.0;3.0
2025-01-03;PK;2244;-5684.307302370144;2244;11.0;156.0;58.0;172.0;1.0
2025-01-03;RS;2789;-10332.926573267629;2789;16.0;113.0;59.0;420.0;2.0
2025-01-03;TW;407;-578.2192480858135;407;0.0;24.0;2.0;7.0;0.0
2025-01-03;UP;2283;-7204.904044159201;2283;19.0;59.0;40.0;345.0;0.0
2025-01-03;US;38694;-88735.53098100334;38694;191.0;2202.0;659.0;2966.0;8.0
2025-01-04;GM;1315;-2521.4746658298077;1315;16.0;37.0;15.0;46.0;0.0
2025-01-04;IS;3786;-20206.669457506378;3786;34.0;130.0;120.0;818.0;13.0
2025-01-04;NI;2794;-1197.219724119367;2794;4.0;106.0;62.0;116.0;0.0
2025-01-04;PK;2076;-7288.853502627692;2076;27.0;79.0;62.0;174.0;3.0
2025-01-04;RS;2210;-8212.146169876507;2210;4.0;56.0;53.0;391.0;3.0
2025-01-04;TW;377;-493.1552549298688;377;3.0;14.0;1.0;14.0;0.0
2025-01-04;UP;1747;-6395.4048405723715;1747;4.0;41.0;44.0;327.0;0.0
2025-01-04;US;26097;-58322.776136550674;26097;91.0;1469.0;402.0;2016.0;2.0
2025-01-05;GM;1087;-2455.9083164372873;1087;5.0;39.0;15.0;48.0;0.0
2025-01-05;IS;4928;-24012.217854715604;4928;63.0;228.0;144.0;759.0;18.0
2025-01-05;NI;2965;-3493.9105887687256;2965;7.0;222.0;44.0;205.0;1.0
2025-01-05;PK;1864;-4214.4934556237295;1864;12.0;84.0;37.0;126.0;1.0
2025-01-05;RS;2578;-10742.642747071835;2578;2.0;68.0;87.0;627.0;4.0
2025-01-05;TW;328;-675.4843691050428;328;2.0;5.0;0.0;6.0;0.0
2025-01-05;UP;2011;-8300.521351703059;2011;8.0;33.0;62.0;537.0;0.0
2025-01-05;US;18493;-38397.75563256347;18493;83.0;1044.0;275.0;1419.0;2.0
2025-01-06;GM;1610;-3620.0171904164654;1610;16.0;67.0;31.0;77.0;1.0
2025-01-06;IS;6220;-30788.6336381569;6220;44.0;262.0;168.0;1123.0;22.0
2025-01-06;NI;3889;-6587.105212941025;3889;13.0;253.0;69.0;319.0;1.0
2025-01-06;PK;2598;-8625.198154699128;2598;45.0;116.0;71.0;166.0;2.0
2025-01-06;RS;3985;-12266.803967003889;3985;18.0;147.0;82.0;587.0;0.0
2025-01-06;TW;580;-681.4479077470803;580;2.0;19.0;0.0;15.0;0.0
2025-01-06;UP;2991;-9488.009822443197;2991;18.0;68.0;79.0;563.0;0.0
2025-01-06;US;33964;-66369.09887951407;33964;162.0;1898.0;556.0;2087.0;5.0
2025-01-07;GM;1667;-3087.099984805747;1667;4.0;59.0;26.0;57.0;0.0
2025-01-07;IS;6245;-30512.624279432977;6245;61.0;291.0;264.0;1080.0;13.0
2025-01-07;NI;3939;-6780.730616373474;3939;22.0;235.0;65.0;258.0;0.0
2025-01-07;PK;2389;-6547.509053474456;2389;30.0;139.0;61.0;196.0;0.0
2025-01-07;RS;3660;-11679.318069750114;3660;19.0;118.0;115.0;509.0;0.0
2025-01-07;TW;523;-962.8434374441448;523;1.0;35.0;3.0;27.0;0.0
2025-01-07;UP;2754;-8338.361142130352;2754;9.0;76.0;77.0;459.0;0.0
2025-01-07;US;45524;-91121.42906963611;45524;156.0;2883.0;714.0;2608.0;18.0
2025-01-08;GM;2116;-1953.355612061186;2116;14.0;50.0;16.0;99.0;1.0
2025-01-08;IS;6111;-27770.98075164989;6111;58.0;286.0;243.0;845.0;24.0
2025-01-08;NI;3799;-6408.294196726234;3799;21.0;209.0;74.0;198.0;2.0
2025-01-08;PK;2293;-4590.957427340493;2293;42.0;111.0;62.0;127.0;0.0
2025-01-08;RS;3385;-10311.891881281152;3385;19.0;117.0;56.0;458.0;6.0
2025-01-08;TW;450;-765.540880456767;450;2.0;22.0;4.0;10.0;0.0
2025-01-08;UP;2453;-6806.065507301511;2453;5.0;54.0;39.0;347.0;0.0
2025-01-08;US;50960;-107013.93351009252;50960;197.0;3398.0;761.0;3308.0;1.0
2025-01-09;GM;2701;-3617.56381135683;2701;26.0;100.0;21.0;109.0;0.0
2025-01-09;IS;6120;-26555.38246770238;6120;72.0;307.0;218.0;743.0;16.0
2025-01-09;NI;4589;-5213.949021578352;4589;18.0;175.0;110.0;293.0;2.0
2025-01-09;PK;2372;-6452.2106531871395;2372;11.0;140.0;108.0;138.0;0.0
2025-01-09;RS;3900;-10872.906699483883;3900;15.0;125.0;84.0;464.0;1.0
2025-01-09;TW;558;-471.85090589354064;558;17.0;22.0;1.0;20.0;0.0
2025-01-09;UP;3851;-8549.691666574865;3851;13.0;63.0;76.0;418.0;0.0
2025-01-09;US;51893;-104371.97373460932;51893;226.0;3266.0;617.0;3523.0;9.0
2025-01-10;GM;2292;-3416.2900035498096;2292;11.0;69.0;17.0;62.0;0.0
2025-01-10;IS;5432;-24312.443180758233;5432;78.0;253.0;190.0;737.0;16.0
2025-01-10;NI;4700;-2394.235095774527;4700;26.0;241.0;72.0;263.0;4.0
2025-01-10;PK;2259;-6684.341234956876;2259;42.0;199.0;76.0;131.0;0.0
2025-01-10;RS;3915;-11211.456562081024;3915;34.0;138.0;77.0;342.0;2.0
2025-01-10;TW;508;-369.9105657769729;508;5.0;12.0;3.0;20.0;0.0
2025-01-10;UP;3603;-6376.192669478682;3603;15.0;48.0;65.0;301.0;14.0
2025-01-10;US;49673;-115419.23591456783;49673;331.0;3696.0;672.0;3277.0;5.0
2025-01-11;GM;1204;-2545.1578281681223;1204;11.0;56.0;5.0;91.0;0.0
2025-01-11;IS;3350;-15484.134318179304;3350;49.0;110.0;98.0;518.0;8.0
2025-01-11;NI;3048;-949.6221728432802;3048;13.0;131.0;62.0;206.0;0.0
2025-01-11;PK;2273;-4505.691127872625;2273;22.0;132.0;59.0;117.0;0.0
2025-01-11;RS;2800;-9166.431002621166;2800;15.0;115.0;56.0;368.0;0.0
2025-01-11;TW;293;-97.86790904031687;293;1.0;19.0;1.0;8.0;0.0
2025-01-11;UP;1991;-5784.70016856705;1991;6.0;68.0;45.0;271.0;1.0
2025-01-11;US;29244;-65373.38914996949;29244;134.0;2027.0;351.0;2089.0;4.0
2025-01-12;GM;1252;-2696.120735222467;1252;15.0;23.0;14.0;97.0;3.0
2025-01-12;IS;3971;-18427.13544632855;3971;50.0;180.0;177.0;547.0;15.0
2025-01-12;NI;3437;-5355.889661689054;3437;10.0;152.0;74.0;319.0;4.0
2025-01-12;PK;2476;-5600.495722766337;2476;22.0;118.0;41.0;151.0;0.0
2025-01-12;RS;2408;-8265.959977071778;2408;8.0;104.0;47.0;368.0;0.0
2025-01-12;TW;347;-73.82658260521715;347;0.0;14.0;2.0;20.0;0.0
2025-01-12;UP;1744;-6248.1751193880455;1744;10.0;69.0;43.0;308.0;1.0
2025-01-12;US;21081;-42024.85289210999;21081;139.0;1173.0;246.0;1833.0;2.0
2025-01-13;GM;2099;-3890.8742198429386;2099;9.0;83.0;19.0;65.0;0.0
2025-01-13;IS;6123;-25469.14328521916;6123;67.0;220.0;168.0;629.0;30.0
2025-01-13;NI;4144;-8539.567649391613;4144;18.0;225.0;120.0;389.0;0.0
